exp1,exp2,exp3,exp4,exp5,exp6,exp7,exp8,exp9,exp10,exp11,exp12
59128,1.00619086677514,-0.314995814489637,1.06479748793859,-0.00224768323146582,1.03104416309005,-0.535441386526043,-0.761512672952928,0.0555765077820587,-2.05123312921278,1.52436487936699,-0.120593035000882,-0.00235007672635096
38785,0.357276596828355,-0.297509101687448,0.139287483105984,-0.283597580221058,-1.84700798567616,0.192741520103572,0.934184735365939,0.924406902389209,0.0964326527548788,1.31151788875899,-1.61687915333155,-0.507467756211297
35659,0.704429001738832,-0.875350079563821,0.575517719682916,1.77544890494026,0.607623580901994,0.680938416107571,-1.62304774761117,-0.376954444085883,-0.796886605151533,-0.696057184363344,-0.670717069633668,0.318311554173287
42817,-1.66221734387092,1.34667451458911,1.07557109850138,-0.136588260460025,1.16659260103393,1.47964683399864,-0.244901714462809,0.599122371266672,-0.644292156514708,-0.944000147358637,0.144357425002836,0.355680928710272
40373,-1.32921347838239,-1.74567895392664,0.448427283036168,-1.7439307408572,0.956081758201224,-1.27411884207552,1.55427496331595,0.856102632517112,-0.0859294373103903,0.999785510554542,-2.74565182243457,-0.196161921512557
38909,-0.34439913215954,0.378389817595362,-0.174465221509833,-2.11866830879065,-0.332813101652346,-1.67184867515117,-0.408444480984519,1.09630610985561,-0.154388349216298,-0.596520461129899,0.640182680609186,-0.143466451170551
12797980,0.648253690068485,-0.057005008102115,-0.307538651718939,-0.00022453206206179,0.812466475369579,0.443740609130295,-0.0232501890801979,1.60146585326611,0.728279396726549,-0.378297743158999,0.661365679124101,0.184255216673869
31235,-0.768104128494136,-0.950317661573764,-0.202621409296012,0.747595339796958,0.096033886764091,-0.372858144114366,-0.19046797247669,0.188692773549619,0.538947940883926,1.08493690939895,1.59101515743219,0.290099549898132
31553,1.62926378106753,-0.692242732878393,-0.576338703214553,-0.0962930308576889,-1.01314459081599,0.518756070001704,-1.11649570269875,0.215099228704069,-0.667646042370066,-0.289492596566878,0.418925936989747,-1.56567970528161
43434,1.11115115370033,-0.676399656436104,1.04282844937329,-0.695290569212133,-1.8621784703285,-1.13176042695239,0.238968907130078,1.2410552390636,-1.4428734878918,-0.522565505685448,-0.0642380394538771,1.38355080303282
37513,-0.258047366695874,-0.75908382547903,-1.69196446368536,-0.440069723782934,-1.0509401826871,-0.123025759122755,0.0877160227660648,1.09422999812171,0.416807487579863,-0.0294987704119139,1.73897393118482,0.587150971485973
246604,0.281493784613547,1.98173637772274,0.175832830882115,0.668444680984568,-0.556732229048106,2.17772629218565,0.090994353347753,-1.07449163122102,-0.525175027898767,0.812527443063659,0.181148677687402,-0.184179387586358
39930,-0.123504145373725,-0.732740473935485,-2.35712531219909,-0.633110135279229,0.862696513884439,0.181580492133664,-0.673636597740104,0.182689264031789,0.641970358865356,-2.07853389563221,-0.212812894578908,-0.349002175874681
37214,-0.693500177566098,-0.277688068602328,0.703055808964574,1.06750957880392,0.275465112748775,-0.338747465757398,-1.43956782819737,-1.421287607426,-0.881496556078583,2.25081287943737,2.34064829243197,-0.487873864187709
36395,-0.4034144179018,0.526099464590019,0.764787819584208,-2.24504310016114,0.708391093459069,-0.71760091197667,-1.13839727683107,1.00550615559837,-0.0911743623831115,-0.822281891377538,-0.673739655534389,-1.51959451000869
43100,-1.47548053978427,0.587563294130062,2.1006471570838,-3.38972988119312,-0.415165956812567,0.682918976067789,0.687310961946198,0.503465196556191,0.715919606058282,0.175731443938561,-0.543405035550835,0.225031083395324
36105,-0.368616081322042,-0.338121842433313,0.321785061550932,0.493928502871087,0.350307196601306,-0.595574095676518,-1.15845683759605,1.73483117627581,-0.0601706500497776,-2.05925574509464,1.29309195167814,-0.199465393733226
40725,1.1545199733201,0.426546734055229,-0.262559173223979,1.60852056827279,0.391296545772854,-1.29130661935624,3.43825040036409,0.374747654287831,0.0987325119381466,-0.364059703999419,2.24302193678449,0.262606826488745
41314,0.128810739175285,0.0573970405430867,-0.0311739991982291,0.75552403572521,1.0405496059919,0.589214322393963,-0.784627719452344,0.901296734919428,-0.168601124263646,-0.00685366842362833,-0.511033820175723,0.910477053480412
41259,1.93419987140231,0.0197862644853642,0.722008329620459,-0.290775172735645,-0.225306213959009,-0.532354347373177,-0.317961995462886,-0.339020502730988,-0.339019333807076,0.260408921782214,0.24676429506649,-0.239105245540013
41995,-0.68557471393843,0.36604195253582,0.71999846450244,0.791254156715534,-0.616874539260623,-0.339330336778153,-1.66763560863441,-1.40221287354215,1.94054974278314,0.741308269539017,-0.396359273632021,-0.524335207433594
40832,-1.9002210764106,-0.268781468491392,-0.282135116620546,0.17250062025181,0.20360296012148,1.06043368641662,-0.512729031066328,-0.775876022815202,0.504613410632586,1.02954986601712,1.11300599006141,-0.64545802282289
19835882,-0.0173888572191834,-0.707333895028438,1.53911881322153,0.0889867353735955,0.240343636933819,1.35967156406086,1.93694345023197,-1.10276314867756,0.891899093240162,1.86779884108335,-0.265558370880809,0.366791710090789
32741,1.06148387006233,0.478189631975409,-1.45082157991224,-0.612425501759372,1.97934367525063,-0.409119432191976,-0.614011405896582,2.21292491439707,0.480336822762545,-0.228653723163854,-0.416226154858115,-0.0875831341692134
38640,-1.43591384342958,0.883997999304242,-1.23674520652366,-0.355563057238513,-0.592459235916004,0.226978110250446,0.00475241244166151,1.68474743612311,-2.12716062085887,-0.836303519302616,1.63163518625237,0.491703109683442
19836228,2.67967591546934,0.309889278219613,-0.484668244534506,0.111193581139672,-0.334339769527885,0.557193032505204,-1.07602549864045,-0.0373017446012899,0.625925735920198,0.820052109690951,0.0498068054946622,0.230723327683828
50467,1.23416395875651,-2.58539966582081,-1.95951055485699,0.635835301971126,0.368621982182839,-0.626799097804329,1.59404641937655,0.844408838300411,0.709751041521589,-0.442687478807165,-1.30625770489058,1.8901269788259
42889,-0.338886485146863,1.59759070222955,-0.943755633930991,1.03064439231632,0.36494988116371,2.63131939259329,-0.423904980871065,0.213929440018736,-1.9808089370454,-0.694314358665303,0.728271270904271,0.80781921367771
39775,0.723711035758269,0.0761772529936204,-0.0531165062035906,1.34680116791557,-0.53708844656903,0.373609088949097,0.662150400859776,0.84789623257162,0.281996554434261,0.840824087522806,-0.24806532360544,-2.11113230570594
3772532,-2.05991091231543,0.10918622545624,-0.360366352124124,-0.0650772077913381,-0.0607844991349046,-0.720492959364167,1.90064038121605,1.61535230925418,0.536933600831997,0.550830816243178,-0.927854157212675,-1.92973448595613
19893548,1.10323753412412,1.14814263012258,1.24276107968957,0.101348583067445,-1.05906761491247,0.508711961022181,1.46627951748999,0.452517508977194,-0.246124660647517,0.730160844246757,0.0909597605197693,0.222947005861886
43481,0.170540334111801,0.894165531021216,2.05245318646528,0.38381617025273,1.48337792662781,-1.08525806876558,-1.21678168630016,-1.67628612104218,1.83534454524387,0.839551207784967,0.111203332654926,-0.235088888856774
33286,0.866024339378166,-0.70256117341617,0.408064225205814,1.39474940780008,1.42254732869151,-2.28900515993604,1.88507215492088,-0.0458082446189472,-0.477434775846321,-0.136526427863071,0.182875507276938,0.128543612504626
34297,-0.134035435836367,1.61417533746042,-0.967783484008893,-1.61949889943458,-0.274416388158955,1.01475096941568,-0.703336457562491,0.178059389551045,-1.49180614993371,0.203378876362495,-1.43192208533202,-0.220363485846646
19835430,0.24377943852874,-1.20467792949656,-1.11323301931364,1.35473766914376,-1.11404885870679,0.068631550280268,-1.68754381696018,-1.02869964757991,0.177836269586541,0.240509848231898,0.460739030834184,-1.19880423328997
34822,-0.46726231324289,-0.93469867886436,0.855588529449666,-0.589313700304769,-1.09150658592843,-0.601260533439141,-0.891989599467313,0.216207908927212,-0.117219525851216,-0.493215474258129,-0.421422458635395,0.139747620481785
43221,0.818238016649852,-1.13788620542034,0.76768518116395,0.854243003994128,0.687701428421741,-0.833521853144734,-1.03043617086411,-0.835703374151114,0.176823259873294,1.63698118153871,-1.78335673370616,-1.28480786481177
35841,0.461691250609517,1.62541130863376,0.929237443143057,2.7123145755676,-1.11628904481333,-0.276285550920637,2.30629821820087,3.29366515801722,-0.601896806541766,0.465407531239551,-0.185862943743013,-0.118989822158822
37102,1.16430784989126,0.236796318244127,-0.394462832945571,-1.42610871943532,-0.120562384051216,1.07201060309508,0.560632234345988,-1.99822186871926,-2.05197069798409,0.712086519794013,1.51153267168546,0.121789596717073
38232,1.27082177523463,-0.00446482008552568,-0.386556017270216,0.551077707874358,-0.656411800449771,-0.14300209059036,0.885290196006312,-0.246375700193209,0.427197017727108,-0.186600484885539,0.700544114083942,0.0859568163911287
38207,-0.875148069555908,-1.49427735099461,1.35182687763442,0.280138382252123,1.38330116019956,-0.507775275272998,-1.01809003555954,0.371490730659284,0.610202634757537,-1.33171293979113,0.299538645875389,2.37228589429852
32499,-0.119873588521525,0.608357787959161,-2.76763111717592,-1.54425493623927,1.18009916477279,0.587546973072442,-1.33231615074971,0.544349867031463,0.301485576252495,-0.511390797094187,-1.22784472427964,-0.737011223841221
5740668,0.921310670778833,-0.614599499640577,-0.491384313257104,0.694095700069752,0.938524222089706,0.457286812316199,2.39963529070158,2.24195138227589,-1.29296954375029,-0.560738971021272,0.475534697360635,-0.044565843856037
39068,-0.614100870883857,0.453067281193184,-0.344525484654675,0.349238331375184,0.586205754419986,0.416993729887122,-1.02647829660586,1.06342404146126,1.21897133208838,-0.862221536329997,0.766854326825727,-1.37140765295083
35521,-1.35727791552967,-0.797886557060017,-0.28097303132622,-0.921374063111612,0.0847634361870508,0.368576425135724,-0.262243738594372,1.31766015462366,-0.467262940492425,-0.52748699385885,-1.19340736542132,-1.19399445238789
19835696,-0.287468323526263,-3.14273989207631,-0.757708418412179,2.07832662436326,1.15300309142702,0.930912461624882,-1.5851703147462,-0.368686081845273,-1.71218796458739,-0.758638842798558,-0.677890303689283,0.853677326176254
5740480,1.2968112184418,1.0826208857707,1.79725331527014,-0.370481946031695,0.137048691864347,-2.03270429515302,-1.31653994688752,-1.53702527505962,0.780290240712622,0.634852040492451,0.224338705294665,-1.00313262655641
40754,-0.537829082926999,0.979294055189688,0.742496127603821,0.799937765077218,0.295281659840659,-0.446539300900799,0.0379681950992041,-1.76085337669457,0.435846477560531,0.704343878565556,0.919387158779455,-0.310931162886039
37599,1.35928269236721,-0.958610005418645,0.218689800415188,-1.80719151907245,-0.342989332198592,0.00885121232977428,0.0900000721330736,1.04637418464358,0.351208793418991,-0.251235969135319,0.920518699397086,0.62922421869399
32584,0.826408822192989,1.10783463544932,1.0433411406722,-1.41852127917293,-2.08811800298674,0.283062939999111,1.00325466960347,-1.18649974968309,1.94276900938188,-0.830593306679015,0.613677301464566,0.224226057863847
41559,1.05716694370378,1.39076929411483,-0.714580012817563,0.853568299542038,0.650968623003835,-1.62110268098975,0.870849211570975,0.410090876483858,-0.873402277546772,1.6636379630206,0.820031758251635,-0.924563653753095
40893,0.346848991920248,-1.54386776223199,0.154566446914479,-0.209206250927046,-1.05883816604689,1.15511565626486,1.25807640909925,-0.586555931945674,-0.923758029475327,0.875845815651977,-0.415669945036773,-0.840996213023219
32817,-0.128031351284373,0.332100285766508,0.762484387947297,-0.391784356945378,0.154266502788168,0.274437610107472,0.600162902840469,-0.505551840718422,1.34374679607082,-0.108368565052451,0.2311177271421,1.55931463599847
41450,-1.09962406967448,-0.92670149189233,-0.632993096789642,0.379850653019938,-0.281632377073506,0.66679366737933,0.0689872837017946,0.319155871981399,-0.786861426843963,1.01660677396412,-1.58595150474452,-1.65091970227369
19836192,0.865963399266259,2.01157225557726,1.80676645381021,1.32431993679459,0.533015600933395,-0.879351478644748,-0.533101594404974,-0.661299311360874,-0.541901683708213,-0.677036391428356,-0.367867716295499,-0.871930268263381
42993,0.224706799421863,0.140352491036667,0.818792365819307,0.580498423653585,2.03921009534154,-1.00795605625498,0.00687967060596262,3.13235648433201,-1.1537959656085,0.664315587652315,-1.12186263048108,0.624099693306841
37322,0.579705446069996,-0.791450072906728,0.987725792860613,0.214144615911279,1.36432814273417,-1.04659005224853,-0.734790699787733,-0.816864845094788,0.337952460048936,-0.246921254527645,-0.160341740726017,-0.217906120080531
37418,-1.38974266002554,0.353517429335319,0.413668078705802,-0.584246042631223,-0.973566909856416,-0.195926316517785,-1.29736038507814,-0.965225593162307,0.127675395891082,0.963682435372941,-0.61297742764784,-2.04299962266329
42646,-1.60099421255976,-1.37772339813329,-0.153552262362342,-0.770558064646622,0.135204296004746,1.91264667652913,1.02602020713423,1.31386849190698,0.957308009495016,-0.600785036096027,-2.79447153798971,-0.711469350312734
19835814,0.138917871840721,-0.45010852504436,0.0499925018475115,-1.31010566197983,1.34151773730715,-0.386394911635169,-0.536742756292684,-0.817288624891179,-0.413606852843517,0.0111254861569352,0.507353753552197,-2.022591501723
3772540,-0.191785833146936,2.15265347250773,-1.08248453862086,1.85437376371231,-0.350719625198589,3.88463918908433,-1.1989346971271,0.150924305316963,0.869895895463486,-0.0311037036137896,0.542329558971006,-0.567579392334117
36903,0.197058564564082,0.758339335026881,0.338758849223369,1.52755420643018,0.9386471764851,1.82560423138679,-1.28819407098662,2.13446677373015,0.398931453891813,-0.79700173970929,1.59525964120728,0.698725023805598
40222,0.395382810374726,-0.194048106689071,-0.567703926003918,1.20048966741471,0.508326929431004,0.173334341889929,-0.210621384365183,-0.125017357948755,1.55535704260792,0.927083519686322,-0.0672408667424246,0.472051979470746
35784,-0.394399279260327,0.0867790489867502,-0.607930554774664,-1.67740300298296,1.52651306176669,-0.126172483902181,-1.08576868550906,0.995883473866439,0.710974618165844,-0.00855495678466352,0.907293656596204,1.04455948227911
38141,1.63818963190078,0.265410004326719,-0.518281525746334,-0.309030793161734,-0.178863785612005,-0.377260283981262,1.0020556856988,0.82213948012115,2.23582094530818,-1.73660685212644,-0.281168518151569,-0.348826450428494
44000,0.872580566447081,-0.264101931452067,1.70501967630818,1.69670205477536,0.719833837535172,-0.446739661087746,0.160397136302663,0.0525337132053054,-0.520450978777346,0.544035744434058,-1.04364490561177,-1.1396743755268
33701,0.185640657541116,0.206480338220461,-0.365430825587012,-0.37894278276849,-0.179018397745872,-1.104766648834,-0.634634125725057,0.970794159988859,0.371105545307763,-0.495641427159235,0.260423780679384,0.332292885435721
38127,0.822606367644811,0.0551449229987592,0.0743640034222146,0.288235423877588,1.04742707608231,0.75320401345782,-1.37566171936037,-0.588965220618387,-0.829759979113449,0.336453979699882,-0.668382541077903,-0.437065531950194
250710,1.23554868030576,-1.78761992526039,-0.292543879552962,-0.854823328479046,-0.280324884443726,1.39350043862717,-1.44027804266971,-0.740398447447137,1.28595845497998,-0.429286055953852,-2.24579494985111,1.42505933820765
35875,0.709030260716495,-0.993498232633415,-1.25139612484651,-0.248048261997779,2.12988542620371,-1.35392050203535,-1.77607319403665,-0.885177426209239,1.81530429861208,0.0244981792773673,0.753881969039811,-0.791270989388556
33411,2.20815080858953,-2.10874034737294,1.26648904309418,0.365644102977731,-0.755675338904398,-1.08198924392958,-0.962157564355374,-0.796615078666763,0.109838173499307,1.01250517644362,0.658302666120107,0.537502737365646
36128,0.0944102042013544,0.888281948099684,1.00018404861464,0.919991451024047,0.264821205295714,-0.109495349667228,1.63959352358074,0.120621799215995,-0.115064969307426,0.769951667150792,0.810944423678981,-0.53012417451649
38050,0.75434603801235,0.0293241906970195,0.0834065449101358,-0.804812199671173,-0.107007263565203,-0.0765871826055855,-0.307804839897453,1.23068641478488,0.532357107743941,-0.084638687643036,0.180185766190673,0.553561756061573
19835725,0.267530302696048,-2.02454692624131,-1.09854064080228,-1.06215570537666,0.0298929189543169,-0.357909482771282,-1.19333741337124,0.310096200186402,1.03161179571025,-0.32289482959958,-0.363168984800627,1.50206656461015
31707,-0.310624493693123,-0.529100948061205,-1.37606306917253,-0.2779396883578,0.0974536771229683,-0.250986034321855,0.853158997050911,-0.286517667789321,0.49339092935084,0.502063310809029,-1.23402626605807,-1.20403870445284
35503,1.39742896120895,-0.059431495373306,0.927276590811847,0.423575522506011,-0.268918869948482,0.101020143176224,0.809489583801203,0.642818689189794,0.801424533684189,0.0493966729915245,0.0713353815757765,-1.45507288840166
32619,0.1925468442049,0.255181245830466,-0.354382847961021,1.14247479115538,1.35344625271753,0.364041160488517,-0.917157443822997,-0.863792808467797,0.11206833470643,2.10230227380642,0.973121142559214,-1.50787744475425
34082,0.836406934761375,-0.609151080909358,0.00701167362768039,0.897437717620827,-1.12155278979057,1.58780079613505,0.427238679368003,0.111729580689696,0.561859966368628,-0.306578282923891,-1.42540712102796,1.16686630461293
33407,-0.199518137886741,-0.569097624838788,-0.055506131171473,-0.651082928001172,1.32093199372676,-0.803153582950116,1.35673162192261,-1.58162474359581,-0.240619035256265,-2.13291993794068,0.19333035451031,1.14124391564072
19835369,0.36549447090334,-0.145297505468746,-0.699455667840208,0.206584548677909,-0.183334729255181,0.160800030069539,0.0916411314869499,-0.879607742499313,0.273520651895081,-0.922385729989257,-0.171165419409546,0.0271620520249953
19835203,-0.435757491658581,1.25741643353146,0.258173507332038,-0.33744240727766,-0.223276490472003,-0.612960210277974,0.546204062796224,0.177224654745589,1.01304042513635,1.3318150626403,-2.11265888262907,1.18680233021822
246532,-0.925876056851412,0.314529079506945,-1.36560942105812,-0.545505411664412,-1.67274403542265,1.09977852451563,1.03213261743403,-0.852578881272481,1.57015604977157,-0.311077545646583,1.19040033763614,0.112470763294937
246645,1.72545222568747,-1.02282694648985,-0.045857196577943,-0.410788666418429,0.255247738425557,0.0884617199207178,0.993954921432417,-0.277320094592076,-0.810649813347626,-1.50602277211958,0.292403908206446,0.104277313018087
31021,-1.20030742815874,0.144434487591352,-0.125344765831539,-1.48229202229998,-0.515394402003096,-0.709956461941854,0.673683898376394,-1.15213982166877,-0.159209459835869,1.35969116019566,2.09673038064799,-1.40329376966868
19835050,-0.279826934251183,0.50134015115433,0.0647783453721793,0.560772832145727,-1.65916398165649,-2.08636757191801,-0.716547286039647,1.12149220811784,-0.449834686547871,0.414078543511439,-0.0590051859171717,-0.704052200789456
35646,-0.0586492226578308,0.828436452584246,-1.21697377208292,0.301697947713989,-1.27223358059381,0.206226434142161,0.146838749090717,1.14732995477258,-0.153892994801163,0.59668592002059,-0.865640906010189,-0.653869060319647
19836084,0.721623900568095,0.606356528718186,0.0486434879592339,0.162422670874196,-1.90550489042505,-1.09923081263243,-0.0970188256695726,-0.524305870709729,-0.175596866795899,-0.814323467853358,-0.745996750325775,0.507091013481533
5740542,-0.649859955996249,0.370792653800664,-0.56193719867752,2.02325907986768,0.0599665228011739,0.471407869641901,-0.3662009678073,-0.555735376979157,0.258009687177205,1.48318343364322,-1.23250855444544,1.53855409294843
8674112,-0.488282828233237,-0.480124664937908,-0.921209693357579,-0.599784501930521,-0.877022865223372,-0.955563067506855,-1.38631400865821,0.176391889506243,1.0014330456269,-0.527709716363537,-0.575670586895796,-0.719195345812265
41804,-0.456456051252447,2.13542760025761,0.75385720779851,1.01111634893102,1.34080939905645,0.984335910052483,2.11147660692281,-1.73565674695881,0.859226425002297,0.053364416951085,0.637673418003681,0.889401557892756
10178866,0.676595057955171,1.14960035357072,3.51443483711169,-0.496391962638084,1.75091317853854,0.71101805396621,1.34815970522758,0.769712913094239,-0.277673951669653,1.20894897211643,-1.64984849395633,0.69710172608542
39262,0.484828744228299,1.13255806827878,-0.300577108040881,1.07388052754809,-0.611368464108201,0.476116199676417,0.436493460953635,1.35286351322811,1.10262243510218,0.16991271763258,1.12041245398981,0.539040001254657
35941,0.553339490574856,1.74808007514883,0.562227663029576,-0.165232795822828,0.34915500152112,1.4071971882124,0.415683583688304,0.607247695377222,-0.195321642171116,0.358508149563499,-0.120406309820359,-0.183462899022471
43511,0.280426918532621,1.45193039868311,0.988822732154494,0.0663915835742469,-0.532619995452345,-1.18207830841675,-1.6178444825072,0.0205133946487571,-0.179991727633349,-0.48766096544746,0.690198075336799,0.218560290976135
19835996,-0.478692128541706,-0.970357898855953,0.230201381929887,0.024112625740705,0.371654662903307,0.680241769042557,1.55883404508279,0.597964000013981,0.0333809673014771,0.693751597239135,0.435450136692617,-0.767086308686098
38165,0.508402196432489,0.0431672439653694,0.998174551983035,-0.415650130875356,1.69073228897473,0.996892152761933,-0.33492680116487,0.907500316157782,0.0640393863500246,0.152881458375319,1.50124176399518,0.331410551835904
34316,-1.70425817226517,1.81023632163013,0.699383727615034,0.970446998400334,1.25303478714127,0.177512396216166,0.960518894909821,1.04349402599143,0.582149861226392,-0.348210316989937,0.634936696942425,0.219169216977676
19835577,1.48758926198232,-0.0654683747442934,0.344104646127611,1.42064227146551,0.384821656338522,1.32746824754184,-0.754364858209463,-0.0865128533976699,-1.64344152979133,-0.71673504408577,-0.790621252802492,1.39543176580448
43074,1.03632673835069,0.169087764358372,-1.23752366271398,-1.06175515482256,-0.636398528708981,-0.889886549319674,-0.9361356236891,0.104332865485558,3.17086156947826,-0.428880351593151,0.848055487981606,1.86606617049825
19835200,-0.304694613497802,-1.02741744441332,0.446838507967711,0.517659265610215,-0.325367761902481,-2.25990733697346,-0.476068401334144,0.315345327089807,0.810435974676117,-1.50205136887105,-0.537108470647511,0.0134487817658753
39575,-1.18777896419857,2.41479631564091,-1.1448742535105,-0.832955550435686,-0.757253941838826,0.389490177709464,-0.142294181207966,0.731935111601112,0.988021862167822,-0.718425176883087,0.666807827953616,0.123900027552308
39000,-1.38484924211261,-0.0402609227062035,0.826210507233942,1.95450971136066,0.12089613401155,-1.50662870507403,-1.13360938925167,-0.73204626668698,1.05991149958008,-0.862985765547294,0.704099185440821,0.644187599966937
39550,-0.85552603676645,0.500760431765833,-1.20052531541046,0.553990569690712,1.32500270801265,0.538934041152737,0.679460767830209,-0.0322829814096977,0.319045442819055,-0.0324859944735293,0.266689154066139,2.36610535219955
35242,0.354484668997325,2.05109104913812,0.834921801417271,-0.678551253013584,-1.31808817418393,0.187533834624998,0.211012752781662,3.11961804765991,0.317173853818249,-1.62128531786232,-1.84338595110529,-1.22169288727247
31735,1.00109372557155,-0.363443939644831,0.463407979095876,-0.567775820700272,-0.496065379959566,0.31338760220339,1.68157414567653,-0.23526848474971,0.769192772665158,-0.287660987018123,-0.434989739490408,-0.201280520914785
35358,1.24457765956972,2.98033115697995,0.287273379273831,-0.180857226928222,1.13047552159372,0.920144261497616,0.48956541970627,0.416038744451417,0.922713032616292,-0.540838957333555,0.0347582119770495,-1.65316756094077
317966,0.760485189208441,-0.869524146751566,0.678069094207242,0.0525899950987901,0.357222860572901,-0.33376800116795,-1.27587808231835,1.37729520015779,0.909043075090541,-0.232869315875605,2.82916929677814,0.819019882353639
43900,-0.0574759769881625,-1.89023100716224,-0.379560157097725,0.453779283542721,-0.89734771782844,0.947978520761979,-0.437040149039201,0.295259478919587,-0.763927772775862,2.36776105287891,1.86057619872175,-1.52534656665393
38782,-0.457906204956023,1.43525600006636,-0.1830637159415,-0.263963249981754,-0.280446377581474,1.69673676733426,0.914704518225457,-1.58554168345973,-0.376774767486564,-0.655726245115906,-0.889844938974058,0.341372473032706
39506,1.28839063023935,-1.17102927280008,1.06316522260749,0.52773674749921,0.46140541596516,-1.03427431637118,0.681859835169537,0.979551052855494,1.60059705233065,-1.44798449526952,-0.845096477791549,-0.264879488605758
317890,0.368724130753131,1.6733120164036,-0.182302432753495,1.18086116145391,1.01929481985093,0.275456742575298,-0.195104438162809,-0.770563731275356,-0.336484594624654,2.28580778908124,2.45548488210142,-0.484033373696642
43427,-1.29320348325433,-0.173743327992877,0.933737697929776,-0.980547674580711,-0.309583642757415,0.37994199582321,1.09641823707519,0.786898284806493,-1.31401014375982,1.30826588509785,-1.26447939338455,0.523067808366937
38009,-0.118437459775723,-0.256880728524294,-0.22773734246613,0.867151618147606,0.150779760520275,0.325532522755975,0.870840617185218,-0.52049249177143,0.435883408170449,-1.19738028159495,-1.54480247028209,0.34265271331922
32910,-0.536027723059468,0.898513966834272,1.16942522190289,-1.84183215197152,1.88893004600296,-0.221233062814368,-1.7066653974593,0.610081440977423,1.56792124724542,-0.165411816236456,0.979588765135177,1.58803738092175
33639,0.516226056812292,-0.453345212814786,0.880893357806841,-0.642574117473614,2.12801805993585,-1.47501209919125,-0.383671144697169,0.51863536463883,-0.710569275317642,-0.520267016349701,-0.179155649540957,0.879459780389565
33449,-1.45223076104464,0.0676794875290662,-1.7792918695588,0.503641964657808,0.468542816984474,0.169694651432171,0.433431508025993,1.11529498143418,-0.192129070899995,1.53436215490659,0.110183470589681,-0.0029745978031057
41689,-0.72784749997895,-0.739630774539536,0.240126196363442,2.46948030444026,-0.644870151228677,0.745356279354762,-0.135168399383542,2.07453567354965,1.47223785828668,1.06560546687517,1.03937460970641,0.394806987369372
35893,0.808835737127663,2.22928449861093,0.167050094054279,0.506264746088841,-0.122949691197673,-0.680619407973561,0.800757284464082,-0.675110588534166,-0.387231280455839,-0.762365471761565,-0.154310919665809,-1.53074877012849
40264,-0.915923169362974,1.05478384745524,-1.17572875266772,-0.623386889651064,0.458745971090069,0.0726597286220103,-0.379013779982446,-2.19590354209797,0.575384502208688,-0.50698178919822,0.543159300589733,1.31178683697895
32459,-1.25918001358877,0.417617254848138,-0.921502570305961,-0.76991547458102,1.42030931655938,1.1741131663143,-0.724689967483633,-1.26567773125325,-0.126877699079491,-0.48161517020634,2.78441858838031,0.162046356214224
33452,-0.740644077234983,0.898451635254205,-0.405073707457006,-0.0568110341763788,0.790806032583868,0.920668831704039,1.34096592052391,-0.202484946675151,0.00629831368749104,0.845993183004095,0.791602568186958,-1.4161257739696
19836050,-1.84644880629812,-1.54575892517746,2.51543815501784,-0.985221100796102,-1.25425601816873,0.571284342474231,-0.710862333134476,0.316260808970029,-1.05191061757599,0.747966460843828,-0.854469356101887,0.416093685805425
41790,-1.10398833205588,-0.315530806401117,-0.330486523169973,-0.566524720305613,-0.689398949359328,2.65099200674777,0.107302910231087,-0.13069245425678,-0.608471524120522,-0.191052408143206,1.78820694761607,-0.040800398434415
42134,1.13190092441175,2.35276617919631,-0.362723657835321,-0.466984118340053,-0.911948374858063,1.22758057223954,-0.217279524274795,-1.47420111883937,1.05884005380792,0.141292062528184,1.3248754956365,1.25464241119603
32657,1.3118332283175,1.1635187187954,-0.235006689660204,-0.396147740939672,0.338439583280664,0.137805249814909,-0.514392206185844,-0.221724300102114,0.517128951500711,1.19486581856194,-0.876145409296414,0.826105240466172
45840,0.431693730962914,2.40827547547035,-0.587143150771562,-0.633752717026779,0.600574610116263,1.17534005492805,-0.521503497336642,0.490218999264764,-0.432135123160451,0.185571969035268,-0.661554682747068,-2.09377818193452
3772048,0.532681321930426,1.5658310570557,1.06517021272428,0.718177953953958,-1.09982823974837,0.877567050608916,-1.1572637788284,2.19972913538917,-0.557470309679465,-0.31659262586691,-0.155651940519745,0.583222922185954
31443,0.349526558576137,-0.725175340362498,-0.287108015917987,-0.255265657530192,1.78309035947441,0.13186922080926,-0.732111362569402,-1.1889619834293,1.23569228118949,0.204938331460715,-1.39522727600923,-0.311096919254234
19834733,0.723431523507638,-0.07650587085287,-1.40265880366664,-0.0407396305774337,0.517308501767087,-0.311236213740596,1.15794461812691,-0.290419185909303,0.280301967419198,-1.08709273073229,-0.292827429265135,-0.991818298818873
32201,-0.755529809369139,0.513034464661892,0.545734903497384,1.91978074438074,1.53390523942159,1.8710635889685,-1.63281848923186,0.565047933065395,0.465329382326586,-0.103161196238019,0.440402401563109,1.27227645764254
19834746,0.717063615266843,0.312492832474774,-0.618394376636913,-0.127961119685013,-1.42856819681976,0.135055623023047,-0.586744374963625,0.799487915352161,-1.13403593866681,-1.13903268925402,0.990792966533598,0.488502045892275
40366,0.957680027559008,-0.895712334977599,-1.04456138717576,1.41806518650981,-0.744152826272133,1.26907210556758,-0.500266647288698,-0.0454531025590765,-0.565045236099268,-0.898912935846478,-0.655153910943208,-0.0384948686173479
