bmm;Blattabacterium sp. (Mastotermes darwiniensis);2015-04-06 16:38:23;N;N;N
bmn;Burkholderia mallei NCTC 10247;2015-04-06 16:36:14;N;N;N
bmo;Borrelia miyamotoi;2015-04-06 16:38:07;N;N;N
bmor;Bombyx mori;2015-04-06 16:35:22;N;N;domestic silkworm
bmq;Bacillus megaterium QM B1551;2015-04-06 16:36:57;N;N;N
bmr;Brucella microti;2015-04-06 16:36:42;N;N;N
bms;Brucella suis 1330;2015-04-06 16:36:41;N;N;N
bmt;Brucella suis ATCC 23445;2015-04-06 16:36:41;N;N;N
bmu;Burkholderia multivorans ATCC 17616 (JGI);2015-04-06 16:36:15;N;N;N
bmv;Burkholderia mallei SAVP1;2015-04-06 16:36:14;N;N;N
bmw;Brucella melitensis NI;2015-04-06 16:36:41;N;N;N
bmx;Bacteriovorax marinus SJ;2015-04-06 16:36:32;N;N;N
bmy;Brugia malayi;2015-04-06 16:35:23;N;N;filaria
bmz;Brucella melitensis M28;2015-04-06 16:36:41;N;N;N
bnc;Bacillus cereus NC7401;2015-04-06 16:36:56;N;N;N
bni;Bifidobacterium animalis subsp. animalis ATCC 25527;2015-04-06 16:37:57;N;N;N
bnm;Bifidobacterium animalis subsp. lactis CNCM I-2494;2015-04-06 16:37:56;N;N;N
bom;Bos mutus;2015-04-06 16:35:19;N;Y;wild yak
bov;Brucella ovis;2015-04-06 16:36:41;N;N;N
bpa;Bordetella parapertussis 12822;2015-04-06 16:36:17;N;N;N
bpar;Bordetella parapertussis Bpp5;2015-04-06 16:36:17;N;N;N
bpb;Butyrivibrio proteoclasticus;2015-04-06 16:37:28;N;N;N
bpc;Bordetella pertussis CS;2015-04-06 16:36:17;N;N;N
bpd;Burkholderia pseudomallei 668;2015-04-06 16:36:14;N;N;N
bpe;Bordetella pertussis Tohama I;2015-04-06 16:36:17;N;N;N
bper;Bordetella pertussis 18323;2015-04-06 16:36:17;N;N;N
bpf;Bacillus pseudofirmus;2015-04-06 16:36:57;N;N;N
bph;Burkholderia phymatum;2015-04-06 16:36:16;N;N;N
bpi;Blattabacterium sp. (Periplaneta americana);2015-04-06 16:38:23;N;N;N
bpip;Brachyspira pilosicoli P43/6/78;2015-04-06 16:38:10;N;N;N
bpj;Brachyspira pilosicoli B2904;2015-04-06 16:38:10;N;N;N
bpk;Burkholderia pseudomallei NCTC 13179;2015-04-06 16:36:15;N;N;N
bpl;Burkholderia pseudomallei 1106a;2015-04-06 16:36:14;N;N;N
bpm;Burkholderia pseudomallei 1710b;2015-04-06 16:36:14;N;N;N
bpn;Candidatus Blochmannia pennsylvanicus;2015-04-06 16:35:47;N;N;N
bpo;Brachyspira pilosicoli 95/1000;2015-04-06 16:38:10;N;N;N
bpp;Brucella pinnipedialis;2015-04-06 16:36:42;N;N;N
bpq;Burkholderia pseudomallei BPC006;2015-04-06 16:36:15;N;N;N
bpr;Burkholderia pseudomallei MSHR346;2015-04-06 16:36:14;N;N;N
bprc;Beta proteobacterium CB;2015-04-06 16:36:23;N;N;N
bprl;Butyrate-producing bacterium SSC/2;2015-04-06 16:37:30;N;N;N
bprm;Butyrate-producing bacterium SM4/1;2015-04-06 16:37:30;N;N;N
bprs;Butyrate-producing bacterium SS3/4;2015-04-06 16:37:30;N;N;N
bps;Burkholderia pseudomallei K96243;2015-04-06 16:36:14;N;N;N
bpse;Burkholderia pseudomallei MSHR305;2015-04-06 16:36:14;N;N;N
bpt;Bordetella petrii;2015-04-06 16:36:17;N;N;N
bpu;Bacillus pumilus;2015-04-06 16:36:57;N;N;N
bpw;Brachyspira pilosicoli WesB;2015-04-06 16:38:10;N;N;N
bpx;Burkholderia phenoliruptrix;2015-04-06 16:36:16;N;N;N
bpy;Burkholderia phytofirmans;2015-04-06 16:36:16;N;N;N
bpz;Burkholderia pseudomallei 1026b;2015-04-06 16:36:14;N;N;N
bql;Bacillus amyloliquefaciens LL3;2015-04-06 16:36:54;N;N;N
bqr;Bartonella quintana RM-11;2015-04-06 16:36:44;N;N;N
bqu;Bartonella quintana Toulouse;2015-04-06 16:36:44;N;N;N
bqy;Bacillus amyloliquefaciens Y2;2015-04-06 16:36:54;N;N;N
bra;Bradyrhizobium sp. ORS 278;2015-04-06 16:36:43;N;N;N
bre;Borrelia recurrentis;2015-04-06 16:38:07;N;N;N
brh;Burkholderia rhizoxinica;2015-04-06 16:36:16;N;N;N
brm;Brachyspira murdochii;2015-04-06 16:38:10;N;N;N
brs;Bradyrhizobium sp. S23321;2015-04-06 16:36:43;N;N;N
bsa;Bacteroides salanitronis;2015-04-06 16:38:18;N;N;N
bsb;Brevundimonas subvibrioides;2015-04-06 16:36:46;N;N;N
bsd;Blastococcus saxobsidens;2015-04-06 16:37:53;N;N;N
bse;Bacillus selenitireducens;2015-04-06 16:36:57;N;N;N
bsh;Bacillus subtilis subsp. subtilis 6051-HGW;2015-04-06 16:36:52;N;N;N
bsi;Brucella suis 1330;2015-04-06 16:36:41;N;N;N
bsk;Brucella canis HSK A52141;2015-04-06 16:36:42;N;N;N
bsl;Bacillus subtilis subsp. subtilis BSP1;2015-04-06 16:36:52;N;N;N
bsn;Bacillus subtilis BSn5;2015-04-06 16:36:53;N;N;N
bso;Bacillus subtilis subsp. natto BEST195;2015-04-06 16:36:53;N;N;N
bsp;Bacillus subtilis PY79;2015-04-06 16:36:53;N;N;N
bsq;Bacillus subtilis QB928;2015-04-06 16:36:53;N;N;N
bsr;Bacillus subtilis subsp. subtilis RO-NN-1;2015-04-06 16:36:52;N;N;N
bss;Bacillus subtilis subsp. spizizenii W23;2015-04-06 16:36:53;N;N;N
bst;Bacillus subtilis subsp. spizizenii TU-B-10;2015-04-06 16:36:53;N;N;N
bsu;Bacillus subtilis;2015-04-06 16:36:52;N;N;N
bsub;Bacillus subtilis BEST7613;2015-04-06 16:36:53;N;N;N
bsv;Brucella suis VBI22;2015-04-06 16:36:41;N;N;N
bsx;Bacillus subtilis XF-1;2015-04-06 16:36:53;N;N;N
bsy;Bacillus subtilis subsp. subtilis BAB-1;2015-04-06 16:36:53;N;N;N
bta;Bos taurus;2015-04-06 16:35:19;N;Y;cow
btb;Bacillus thuringiensis BMB171;2015-04-06 16:36:56;N;N;N
btc;Bacillus thuringiensis serovar chinensis CT-43;2015-04-06 16:36:56;N;N;N
btd;Burkholderia thailandensis MSMB121;2015-04-06 16:36:15;N;N;N
bte;Burkholderia thailandensis;2015-04-06 16:36:15;N;N;N
btf;Bacillus thuringiensis serovar finitimus YBT-020;2015-04-06 16:36:56;N;N;N
btg;Bacillus thuringiensis Bt407;2015-04-06 16:36:57;N;N;N
bth;Bacteroides thetaiotaomicron;2015-04-06 16:38:18;N;N;N
btht;Bacillus thuringiensis serovar thuringiensis IS5056;2015-04-06 16:36:57;N;N;N
bthu;Bacillus thuringiensis YBT-1518;2015-04-06 16:36:57;N;N;N
bti;Bacillus thuringiensis HD-771;2015-04-06 16:36:57;N;N;N
btk;Bacillus thuringiensis 97-27;2015-04-06 16:36:56;N;N;N
btl;Bacillus thuringiensis Al Hakam;2015-04-06 16:36:56;N;N;N
btm;Bacillus thuringiensis MC28;2015-04-06 16:36:57;N;N;N
btn;Bacillus thuringiensis HD-789;2015-04-06 16:36:57;N;N;N
bto;Bibersteinia trehalosi;2015-04-06 16:35:51;N;N;N
btp;Bifidobacterium thermophilum;2015-04-06 16:37:57;N;N;N
btr;Bartonella tribocorum;2015-04-06 16:36:45;N;N;N
bts;Kyrpidia tusciae;2015-04-06 16:37:07;N;N;N
btt;Bacillus thuringiensis serovar kurstaki HD73;2015-04-06 16:36:56;N;N;N
btu;Borrelia turicatae;2015-04-06 16:38:07;N;N;N
bty;Bacillus toyonensis;2015-04-06 16:36:57;N;N;N
bua;Buchnera aphidicola LL01;2015-04-06 16:35:43;N;N;N
buc;Buchnera aphidicola APS;2015-04-06 16:35:43;N;N;N
bug;Burkholderia sp. CCGE1001;2015-04-06 16:36:16;N;N;N
buh;Buchnera aphidicola Ua;2015-04-06 16:35:43;N;N;N
buj;Stenotrophomonas maltophilia JV3;2015-04-06 16:35:53;N;N;N
buk;Burkholderia sp. KJ006;2015-04-06 16:36:16;N;N;N
buo;Burkholderia sp. RPE64;2015-04-06 16:36:16;N;N;N
bup;Buchnera aphidicola TLW03;2015-04-06 16:35:43;N;N;N
bur;Burkholderia sp. 383;2015-04-06 16:36:15;N;N;N
bva;Candidatus Blochmannia vafer;2015-04-06 16:35:47;N;N;N
bvi;Burkholderia vietnamiensis;2015-04-06 16:36:15;N;N;N
bvn;Bartonella vinsonii;2015-04-06 16:36:45;N;N;N
bvu;Bacteroides vulgatus;2015-04-06 16:38:18;N;N;N
bwe;Bacillus weihenstephanensis;2015-04-06 16:36:57;N;N;N
bxe;Burkholderia xenovorans;2015-04-06 16:36:16;N;N;N
bxh;Bacillus amyloliquefaciens XH7;2015-04-06 16:36:54;N;N;N
bxy;Bacteroides xylanisolvens;2015-04-06 16:38:18;N;N;N
bya;Bacillus amyloliquefaciens subsp. plantarum YAU B9601-Y2;2015-04-06 16:36:53;N;N;N
byi;Burkholderia sp. YI23;2015-04-06 16:36:16;N;N;N
caa;Coraliomargarita akajimensis;2015-04-06 16:38:06;N;N;N
cab;Chlamydophila abortus;2015-04-06 16:38:06;N;N;N
cac;Clostridium acetobutylicum ATCC 824;2015-04-06 16:37:21;N;N;N
cad;Clostridium acidurici;2015-04-06 16:37:24;N;N;N
cae;Clostridium acetobutylicum DSM 1731;2015-04-06 16:37:21;N;N;N
cag;Chloroflexus aggregans;2015-04-06 16:38:26;N;N;N
cah;Clostridium autoethanogenum;2015-04-06 16:37:25;N;N;N
cai;Catenulispora acidiphila;2015-04-06 16:37:55;N;N;N
cak;Caulobacter sp. K31;2015-04-06 16:36:46;N;N;N
cal;Candida albicans;2015-04-06 16:35:26;N;N;N
calo;Calothrix sp. PCC 7507;2015-04-06 16:38:16;N;N;N
calt;Calothrix sp. PCC 6303;2015-04-06 16:38:16;N;N;N
cam;Cicer arietinum;2015-04-06 16:35:23;N;N;chickpea
camp;Campylobacter sp. 03-427;2015-04-06 16:36:29;N;N;N
can;Cyanobacterium aponinum;2015-04-06 16:38:15;N;N;N
cao;Cellulophaga algicola;2015-04-06 16:38:22;N;N;N
cap;Caldilinea aerophila;2015-04-06 16:38:26;N;N;N
car;Corynebacterium aurimucosum;2015-04-06 16:37:45;N;N;N
cat;Croceibacter atlanticus;2015-04-06 16:38:22;N;N;N
cau;Chloroflexus aurantiacus;2015-04-06 16:38:26;N;N;N
caw;Carnobacterium sp. WN1359;2015-04-06 16:37:21;N;N;N
cay;Clostridium acetobutylicum EA 2018;2015-04-06 16:37:22;N;N;N
caz;Corynebacterium argentoratense;2015-04-06 16:37:47;N;N;N
cba;Clostridium botulinum A ATCC 19397;2015-04-06 16:37:23;N;N;N
cbb;Clostridium botulinum B1 Okra;2015-04-06 16:37:23;N;N;N
cbc;Coxiella burnetii CbuK_Q154;2015-04-06 16:36:05;N;N;N
cbd;Coxiella burnetii Dugway 5J108-111;2015-04-06 16:36:05;N;N;N
cbe;Clostridium beijerinckii;2015-04-06 16:37:23;N;N;N
cbf;Clostridium botulinum F Langeland;2015-04-06 16:37:23;N;N;N
cbg;Coxiella burnetii CbuG_Q212;2015-04-06 16:36:05;N;N;N
cbh;Clostridium botulinum A Hall;2015-04-06 16:37:23;N;N;N
cbi;Clostridium botulinum Ba4;2015-04-06 16:37:23;N;N;N
cbj;Clostridium botulinum H04402 065;2015-04-06 16:37:23;N;N;N
cbk;Clostridium botulinum B Eklund 17B;2015-04-06 16:37:23;N;N;N
cbl;Clostridium botulinum A3 Loch Maree;2015-04-06 16:37:23;N;N;N
cbm;Clostridium botulinum F 230613;2015-04-06 16:37:23;N;N;N
cbn;Clostridium botulinum BKT015925;2015-04-06 16:37:23;N;N;N
cbo;Clostridium botulinum A ATCC 3502;2015-04-06 16:37:23;N;N;N
cbr;Caenorhabditis briggsae;2015-04-06 16:35:23;N;N;N
cbs;Coxiella burnetii RSA 331;2015-04-06 16:36:05;N;N;N
cbt;Clostridium botulinum E3;2015-04-06 16:37:23;N;N;N
cbu;Coxiella burnetii RSA 493;2015-04-06 16:36:05;N;N;N
cbx;Comamonadaceae bacterium CR;2015-04-06 16:36:19;N;N;N
cby;Clostridium botulinum A2;2015-04-06 16:37:23;N;N;N
cca;Chlamydophila caviae;2015-04-06 16:38:06;N;N;N
ccb;Clostridium cellulovorans;2015-04-06 16:37:24;N;N;N
ccc;Campylobacter coli CVM N29710;2015-04-06 16:36:29;N;N;N
cce;Clostridium cellulolyticum;2015-04-06 16:37:24;N;N;N
cch;Chlorobium chlorochromatii;2015-04-06 16:38:24;N;N;N
cci;Coprinopsis cinerea;2015-04-06 16:35:29;N;N;N
ccl;Clostridium clariflavum DSM 19732;2015-04-06 16:37:24;N;N;N
ccm;Capnocytophaga canimorsus;2015-04-06 16:38:22;N;N;N
ccn;Corynebacterium callunae;2015-04-06 16:37:47;N;N;N
cco;Campylobacter concisus 13826;2015-04-06 16:36:29;N;N;N
ccol;Campylobacter coli 76339;2015-04-06 16:36:29;N;N;N
ccp;Chondrus crispus;2015-04-06 16:35:25;N;N;carragheen
ccq;Campylobacter coli 15-537360;2015-04-06 16:36:29;N;N;N
ccr;Caulobacter crescentus CB15;2015-04-06 16:36:46;N;N;N
ccs;Caulobacter crescentus NA1000;2015-04-06 16:36:46;N;N;N
cct;Coprococcus catus;2015-04-06 16:37:29;N;N;N
ccu;Cryptobacterium curtum;2015-04-06 16:37:58;N;N;N
ccv;Campylobacter curvus;2015-04-06 16:36:29;N;N;N
ccx;Corallococcus coralloides;2015-04-06 16:36:33;N;N;N
ccz;Chthonomonas calidirosea;2015-04-06 16:38:30;N;N;N
cda;Corynebacterium diphtheriae HC04;2015-04-06 16:37:44;N;N;N
cdb;Corynebacterium diphtheriae BH8;2015-04-06 16:37:44;N;N;N
cdc;Clostridium difficile CD196;2015-04-06 16:37:25;N;N;N
cdd;Corynebacterium diphtheriae CDCE 8392;2015-04-06 16:37:45;N;N;N
cde;Corynebacterium diphtheriae HC02;2015-04-06 16:37:44;N;N;N
cdf;Clostridium difficile 630;2015-04-06 16:37:25;N;N;N
cdg;Clostridium difficile BI1;2015-04-06 16:37:25;N;N;N
cdh;Corynebacterium diphtheriae INCA 402;2015-04-06 16:37:44;N;N;N
cdi;Corynebacterium diphtheriae NCTC 13129;2015-04-06 16:37:44;N;N;N
cdl;Clostridium difficile R20291;2015-04-06 16:37:25;N;N;N
cdp;Corynebacterium diphtheriae 241;2015-04-06 16:37:44;N;N;N
cdr;Corynebacterium diphtheriae HC03;2015-04-06 16:37:44;N;N;N
cds;Corynebacterium diphtheriae C7;2015-04-06 16:37:44;N;N;N
cdt;Corynebacterium diphtheriae HC01;2015-04-06 16:37:44;N;N;N
cdu;Candida dubliniensis;2015-04-06 16:35:26;N;N;N
cdv;Corynebacterium diphtheriae VA01;2015-04-06 16:37:45;N;N;N
cdw;Corynebacterium diphtheriae PW8;2015-04-06 16:37:45;N;N;N
cdz;Corynebacterium diphtheriae 31A;2015-04-06 16:37:44;N;N;N
cef;Corynebacterium efficiens;2015-04-06 16:37:44;N;N;N
cel;Caenorhabditis elegans;2015-04-06 16:35:22;N;N;nematode
cep;Crinalium epipsammum;2015-04-06 16:38:17;N;N;N
ces;Chlamydia trachomatis E/SW3;2015-04-06 16:38:01;N;N;N
cex;Caldisericum exile;2015-04-06 16:38:30;N;N;N
cfa;Canis familiaris;2015-04-06 16:35:19;N;Y;dog
cfe;Chlamydophila felis;2015-04-06 16:38:06;N;N;N
cff;Campylobacter fetus;2015-04-06 16:36:29;N;N;N
cfi;Cellulomonas fimi;2015-04-06 16:37:51;N;N;N
cfl;Cellulomonas flavigena;2015-04-06 16:37:51;N;N;N
cfs;Chlamydia trachomatis F/SW4;2015-04-06 16:38:02;N;N;N
cfu;Collimonas fungivorans;2015-04-06 16:36:19;N;N;N
cfw;Chlamydia trachomatis F/SW5;2015-04-06 16:38:02;N;N;N
cga;Cellvibrio gilvus;2015-04-06 16:37:51;N;N;N
cgb;Corynebacterium glutamicum ATCC 13032 (Bielefeld);2015-04-06 16:37:43;N;N;N
cgc;Cyanobium gracile;2015-04-06 16:38:15;N;N;N
cge;Cricetulus griseus;2015-04-06 16:35:19;N;Y;Chinese hamster
cgg;Corynebacterium glutamicum SCgG2;2015-04-06 16:37:44;N;N;N
cgi;Cryptococcus gattii;2015-04-06 16:35:29;N;N;N
cgl;Corynebacterium glutamicum ATCC 13032 (Kyowa Hakko);2015-04-06 16:37:43;N;N;N
cgm;Corynebacterium glutamicum MB001;2015-04-06 16:37:44;N;N;N
cgo;Coriobacterium glomerans;2015-04-06 16:37:59;N;N;N
cgr;Candida glabrata;2015-04-06 16:35:26;N;N;N
cgs;Corynebacterium glutamicum SCgG1;2015-04-06 16:37:44;N;N;N
cgt;Corynebacterium glutamicum R;2015-04-06 16:37:43;N;N;N
cgu;Corynebacterium glutamicum K051;2015-04-06 16:37:43;N;N;N
cha;Campylobacter hominis ATCC BAA-381;2015-04-06 16:36:29;N;N;N
chb;Chlamydia psittaci 6BC;2015-04-06 16:38:05;N;N;N
chc;Chlamydia psittaci C19/98;2015-04-06 16:38:05;N;N;N
chd;Caldicellulosiruptor hydrothermalis;2015-04-06 16:37:31;N;N;N
che;Cardinium endosymbiont cEper1 of Encarsia pergandiella;2015-04-06 16:38:24;N;N;N
chi;Chlamydia psittaci 02DC15;2015-04-06 16:38:05;N;N;N
chl;Chloroflexus sp. Y-400-fl;2015-04-06 16:38:26;N;N;N
chn;Corynebacterium halotolerans;2015-04-06 16:37:47;N;N;N
cho;Cryptosporidium hominis;2015-04-06 16:35:31;N;N;N
chp;Chlamydia psittaci 6BC;2015-04-06 16:38:04;N;N;N
chr;Chlamydia psittaci RD1;2015-04-06 16:38:05;N;N;N
chs;Chlamydia psittaci 01DC11;2015-04-06 16:38:05;N;N;N
cht;Chlamydia psittaci 08DC60;2015-04-06 16:38:05;N;N;N
chu;Cytophaga hutchinsonii;2015-04-06 16:38:20;N;N;N
chx;Capra hircus;2015-04-06 16:35:19;N;Y;goat
chy;Carboxydothermus hydrogenoformans;2015-04-06 16:37:31;N;N;N
cim;Coccidioides immitis;2015-04-06 16:35:28;N;N;N
cin;Ciona intestinalis;2015-04-06 16:35:21;N;N;sea squirt
cja;Cellvibrio japonicus;2015-04-06 16:35:59;N;N;N
cjb;Campylobacter jejuni subsp. jejuni NCTC 11168-BN148;2015-04-06 16:36:28;N;N;N
cjd;Campylobacter jejuni subsp. doylei 269.97;2015-04-06 16:36:29;N;N;N
cje;Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819;2015-04-06 16:36:28;N;N;N
cjei;Campylobacter jejuni subsp. jejuni 00-2425;2015-04-06 16:36:28;N;N;N
cjej;Campylobacter jejuni subsp. jejuni 00-2426;2015-04-06 16:36:28;N;N;N
cjen;Campylobacter jejuni subsp. jejuni 00-2544;2015-04-06 16:36:28;N;N;N
cjeu;Campylobacter jejuni subsp. jejuni 00-2538;2015-04-06 16:36:28;N;N;N
cji;Campylobacter jejuni subsp. jejuni IA3902;2015-04-06 16:36:28;N;N;N
cjj;Campylobacter jejuni subsp. jejuni 81-176;2015-04-06 16:36:28;N;N;N
cjk;Corynebacterium jeikeium;2015-04-06 16:37:45;N;N;N
cjm;Campylobacter jejuni subsp. jejuni M1;2015-04-06 16:36:28;N;N;N
cjn;Campylobacter jejuni subsp. jejuni ICDCCJ07001;2015-04-06 16:36:28;N;N;N
cjp;Campylobacter jejuni subsp. jejuni PT14;2015-04-06 16:36:28;N;N;N
cjr;Campylobacter jejuni RM1221;2015-04-06 16:36:28;N;N;N
cjs;Campylobacter jejuni subsp. jejuni S3;2015-04-06 16:36:28;N;N;N
cju;Campylobacter jejuni subsp. jejuni 81116;2015-04-06 16:36:28;N;N;N
cjx;Campylobacter jejuni 4031;2015-04-06 16:36:29;N;N;N
cjz;Campylobacter jejuni 32488;2015-04-06 16:36:29;N;N;N
cki;Caldicellulosiruptor kristjanssonii;2015-04-06 16:37:32;N;N;N
ckl;Clostridium kluyveri DSM 555;2015-04-06 16:37:23;N;N;N
ckn;Caldicellulosiruptor kronotskyensis;2015-04-06 16:37:32;N;N;N
cko;Citrobacter koseri ATCC BAA-895;2015-04-06 16:35:46;N;N;N
ckp;Corynebacterium kroppenstedtii;2015-04-06 16:37:45;N;N;N
ckr;Clostridium kluyveri NBRC 12016;2015-04-06 16:37:23;N;N;N
cla;Campylobacter lari;2015-04-06 16:36:29;N;N;N
clb;Clostridium sp. BNL1100;2015-04-06 16:37:24;N;N;N
clc;Caldicellulosiruptor lactoaceticus;2015-04-06 16:37:32;N;N;N
cle;Clostridium lentocellum;2015-04-06 16:37:29;N;N;N
clg;Caldisphaera lagunensis;2015-04-06 16:38:42;N;N;N
cli;Chlorobium limicola;2015-04-06 16:38:24;N;N;N
clj;Clostridium ljungdahlii;2015-04-06 16:37:24;N;N;N
clo;Clostridiales genomosp. BVAB3;2015-04-06 16:37:30;N;N;N
clp;Chlamydia pneumoniae LPCoLN;2015-04-06 16:38:04;N;N;N
cls;Clostridium sp. SY8519;2015-04-06 16:37:24;N;N;N
clu;Clavispora lusitaniae;2015-04-06 16:35:26;N;N;N
clv;Columba livia;2015-04-06 16:35:21;N;Y;rock pigeon
cly;Cellulophaga lytica;2015-04-06 16:38:22;N;N;N
cma;Caldivirga maquilingensis;2015-04-06 16:38:42;N;N;N
cmc;Clavibacter michiganensis subsp. nebraskensis;2015-04-06 16:37:49;N;N;N
cmd;Corynebacterium maris;2015-04-06 16:37:47;N;N;N
cme;Cyanidioschyzon merolae;2015-04-06 16:35:25;N;N;N
cmi;Clavibacter michiganensis subsp. michiganensis;2015-04-06 16:37:49;N;N;N
cml;Carnobacterium maltaromaticum;2015-04-06 16:37:21;N;N;N
cmp;Chamaesiphon minutus;2015-04-06 16:38:15;N;N;N
cmr;Cyclobacterium marinum;2015-04-06 16:38:20;N;N;N
cms;Clavibacter michiganensis subsp. sepedonicus;2015-04-06 16:37:49;N;N;N
cmu;Chlamydia muridarum;2015-04-06 16:38:04;N;N;N
cnb;Cryptococcus neoformans B-3501A;2015-04-06 16:35:29;N;N;N
cnc;Cupriavidus necator;2015-04-06 16:36:14;N;N;N
cne;Cryptococcus neoformans JEC21;2015-04-06 16:35:29;N;N;N
cni;Calditerrivibrio nitroreducens;2015-04-06 16:38:31;N;N;N
cno;Clostridium novyi;2015-04-06 16:37:22;N;N;N
cob;Caldicellulosiruptor obsidiansis;2015-04-06 16:37:31;N;N;N
coc;Capnocytophaga ochracea;2015-04-06 16:38:21;N;N;N
cod;Corynebacterium pseudotuberculosis 1/06-A;2015-04-06 16:37:46;N;N;N
coe;Corynebacterium pseudotuberculosis 258;2015-04-06 16:37:46;N;N;N
coi;Corynebacterium pseudotuberculosis CIP 52.97;2015-04-06 16:37:46;N;N;N
coo;Coprococcus sp. ART55/1;2015-04-06 16:37:29;N;N;N
cop;Corynebacterium pseudotuberculosis 31;2015-04-06 16:37:46;N;N;N
cor;Corynebacterium pseudotuberculosis 267;2015-04-06 16:37:46;N;N;N
cos;Corynebacterium pseudotuberculosis 42/02-A;2015-04-06 16:37:46;N;N;N
cot;Candida orthopsilosis;2015-04-06 16:35:26;N;N;N
cou;Corynebacterium pseudotuberculosis Cp162;2015-04-06 16:37:46;N;N;N
cow;Caldicellulosiruptor owensensis;2015-04-06 16:37:31;N;N;N
cpa;Chlamydia pneumoniae AR39;2015-04-06 16:38:04;N;N;N
cpas;Clostridium pasteurianum;2015-04-06 16:37:24;N;N;N
cpb;Chlorobium phaeobacteroides BS1;2015-04-06 16:38:24;N;N;N
cpc;Chlorobaculum parvum NCIB 8327;2015-04-06 16:38:24;N;N;N
cpe;Clostridium perfringens 13;2015-04-06 16:37:22;N;N;N
cpec;Chlamydia pecorum P787;2015-04-06 16:38:04;N;N;N
cpeo;Chlamydia pecorum PV3056/3;2015-04-06 16:38:04;N;N;N
cper;Chlamydia pecorum W73;2015-04-06 16:38:04;N;N;N
cpf;Clostridium perfringens ATCC 13124;2015-04-06 16:37:22;N;N;N
cpg;Corynebacterium pseudotuberculosis 316;2015-04-06 16:37:45;N;N;N
cph;Chlorobium phaeobacteroides DSM 266;2015-04-06 16:38:24;N;N;N
cpi;Chitinophaga pinensis;2015-04-06 16:38:20;N;N;N
cpj;Chlamydia pneumoniae J138;2015-04-06 16:38:04;N;N;N
cpk;Corynebacterium pseudotuberculosis 1002;2015-04-06 16:37:45;N;N;N
cpl;Corynebacterium pseudotuberculosis 3/99-5;2015-04-06 16:37:45;N;N;N
cpm;Chlamydia pecorum;2015-04-06 16:38:04;N;N;N
cpn;Chlamydia pneumoniae CWL029;2015-04-06 16:38:04;N;N;N
cpo;Coprothermobacter proteolyticus;2015-04-06 16:37:32;N;N;N
cpp;Corynebacterium pseudotuberculosis P54B96;2015-04-06 16:37:45;N;N;N
cpq;Corynebacterium pseudotuberculosis C231;2015-04-06 16:37:45;N;N;N
cpr;Clostridium perfringens SM101;2015-04-06 16:37:22;N;N;N
cps;Colwellia psychrerythraea;2015-04-06 16:36:03;N;N;N
cpsa;Chlamydophila psittaci Mat116;2015-04-06 16:38:06;N;N;N
cpsb;Chlamydia psittaci 84/55;2015-04-06 16:38:05;N;N;N
cpsc;Chlamydia psittaci CP3;2015-04-06 16:38:05;N;N;N
cpsd;Chlamydia psittaci 01DC12;2015-04-06 16:38:05;N;N;N
cpsg;Chlamydia psittaci GR9;2015-04-06 16:38:05;N;N;N
cpsi;Chlamydia psittaci MN;2015-04-06 16:38:05;N;N;N
cpsm;Chlamydia psittaci M56;2015-04-06 16:38:05;N;N;N
cpsn;Chlamydia psittaci NJ1;2015-04-06 16:38:05;N;N;N
cpst;Chlamydia psittaci WS/RT/E30;2015-04-06 16:38:05;N;N;N
cpsv;Chlamydia psittaci VS225;2015-04-06 16:38:05;N;N;N
cpsw;Chlamydia psittaci WC;2015-04-06 16:38:05;N;N;N
cpt;Chlamydia pneumoniae TW183;2015-04-06 16:38:04;N;N;N
cpu;Corynebacterium pseudotuberculosis FRC41;2015-04-06 16:37:45;N;N;N
cpv;Cryptosporidium parvum;2015-04-06 16:35:31;N;N;N
cpw;Coccidioides posadasii;2015-04-06 16:35:28;N;N;N
cpx;Corynebacterium pseudotuberculosis I19;2015-04-06 16:37:45;N;N;N
cpy;Clostridium phytofermentans;2015-04-06 16:37:23;N;N;N
cpz;Corynebacterium pseudotuberculosis PAT10;2015-04-06 16:37:45;N;N;N
cqu;Culex quinquefasciatus;2015-04-06 16:35:22;N;N;southern house mosquito
cra;Chlamydia trachomatis A2497;2015-04-06 16:37:59;N;N;N
crc;Candidatus Carsonella ruddii CS isolate Thao2000;2015-04-06 16:36:11;N;N;N
crd;Corynebacterium resistens;2015-04-06 16:37:46;N;N;N
cre;Chlamydomonas reinhardtii;2015-04-06 16:35:24;N;N;N
crh;Candidatus Carsonella ruddii HC isolate Thao2000;2015-04-06 16:36:11;N;N;N
cri;Candidatus Carsonella ruddii DC;2015-04-06 16:36:11;N;N;N
crn;Carnobacterium sp. 17-4;2015-04-06 16:37:21;N;N;N
cro;Citrobacter rodentium;2015-04-06 16:35:46;N;N;N
crp;Candidatus Carsonella ruddii PV;2015-04-06 16:36:11;N;N;N
crt;Candidatus Carsonella ruddii HT isolate Thao2000;2015-04-06 16:36:11;N;N;N
cru;Candidatus Carsonella ruddii CE isolate Thao2000;2015-04-06 16:36:11;N;N;N
crv;Candidatus Carsonella ruddii PC isolate NHV;2015-04-06 16:36:11;N;N;N
csa;Chromohalobacter salexigens;2015-04-06 16:36:09;N;N;N
